"Point","X","Y","Z"
"450","68.6826","-141.0654","0"
"451","67.1012","-141.915","0"
"452","65.5198","-142.7647","0"
"453","63.9384","-143.6144","0"
"454","62.357","-144.4641","0"
"455","60.7756","-145.3137","0"
"456","59.1337","-146.037","0"
"457","57.4797","-146.735","0"
"458","55.8257","-147.433","0"
"459","54.1717","-148.1309","0"
"460","52.5178","-148.8289","0"
"461","50.8638","-149.5268","0"
"462","49.2098","-150.2248","0"
"463","47.5241","-150.8365","0"
"464","45.8116","-151.375","0"
"465","44.099","-151.9135","0"
"466","42.3865","-152.452","0"
"467","40.6739","-152.9905","0"
"468","38.9614","-153.529","0"
"469","37.2488","-154.0675","0"
"470","35.5286","-154.5766","0"
"471","33.7724","-154.9493","0"
"472","32.0163","-155.3219","0"
"473","30.2602","-155.6945","0"
"474","28.5041","-156.0671","0"
"475","26.748","-156.4398","0"
"476","24.9918","-156.8124","0"
"477","23.2357","-157.185","0"
"478","21.4622","-157.4556","0"
"479","19.6819","-157.6865","0"
"480","17.9016","-157.9173","0"
"481","16.1212","-158.1482","0"
"482","14.3409","-158.379","0"
"483","12.5519","-158.5117","0"
"484","10.7588","-158.5983","0"
"485","8.9656","-158.6849","0"
"486","7.1725","-158.7715","0"
"487","5.3794","-158.8581","0"
"488","3.5863","-158.9447","0"
"489","1.7931","-159.0313","0"
"490","0","-159.1178","0"
"491","159.9948","-19.1257","0"
"492","159.9082","-17.3325","0"
"493","159.8216","-15.5393","0"
"494","159.735","-13.7462","0"
"495","159.6484","-11.953","0"
"496","159.5618","-10.1598","0"
"497","159.4752","-8.3666","0"
"498","159.3886","-6.5735","0"
"499","159.302","-4.7803","0"
"500","159.177","-2.9909","0"
"501","158.9177","-1.2144","0"
"502","158.6584","0.562","0"
"503","158.3992","2.3385","0"
"504","158.1399","4.1149","0"
"505","157.8806","5.8913","0"
"506","157.6213","7.6678","0"
"507","157.362","9.4442","0"
"508","157.1027","11.2206","0"
"509","156.7403","12.9769","0"
"510","156.3117","14.7203","0"
"511","155.8831","16.4636","0"
"512","155.4546","18.207","0"
"513","155.026","19.9504","0"
"514","154.5975","21.6937","0"
"515","154.1689","23.4371","0"
"516","153.7404","25.1804","0"
"517","153.2912","26.9177","0"
"518","152.6988","28.6124","0"
"519","152.1063","30.3071","0"
"520","151.5139","32.0017","0"
"521","150.9214","33.6964","0"
"522","150.329","35.3911","0"
"523","149.7365","37.0858","0"
"524","149.1441","38.7805","0"
"525","148.5516","40.4752","0"
"526","147.8429","42.1229","0"
"527","147.0935","43.7543","0"
"528","146.344","45.3856","0"
"529","145.5945","47.017","0"
"530","144.8451","48.6483","0"
"531","144.0956","50.2797","0"
"532","143.3462","51.911","0"
"533","142.5967","53.5423","0"
"534","141.7835","55.1407","0"
"535","140.8851","56.695","0"
"536","139.9867","58.2493","0"
"537","139.0883","59.8036","0"
"538","138.19","61.3579","0"
"539","137.2916","62.9122","0"
"540","136.3932","64.4665","0"
"541","135.4948","66.0208","0"
"542","134.5729","67.5601","0"
"543","133.5346","69.0246","0"
"544","132.4963","70.4891","0"
"545","131.4579","71.9536","0"
"546","130.4196","73.4181","0"
"547","129.3813","74.8827","0"
"548","128.3429","76.3472","0"
"549","127.3046","77.8117","0"
"550","126.2663","79.2762","0"
"551","125.1052","80.6449","0"
"552","123.9365","82.0077","0"
"553","122.7679","83.3705","0"
"554","121.5992","84.7333","0"
"555","120.4306","86.0961","0"
"556","119.2619","87.4589","0"
"557","118.0933","88.8217","0"
"558","116.9247","90.1846","0"
"559","115.6678","91.4644","0"
"560","114.3791","92.7142","0"
"561","113.0904","93.9641","0"
"562","111.8016","95.214","0"
"563","110.5129","96.4638","0"
"564","109.2242","97.7137","0"
"565","107.9355","98.9636","0"
"566","106.6468","100.2134","0"
"567","105.2999","101.3976","0"
"568","103.9019","102.5239","0"
"569","102.5039","103.6502","0"
"570","101.106","104.7765","0"
"571","99.708","105.9028","0"
"572","98.31","107.0292","0"
"573","96.912","108.1555","0"
"574","95.514","109.2818","0"
"575","94.0847","110.3654","0"
"576","92.5889","111.3581","0"
"577","91.0931","112.3508","0"
