"Point","X","Y","Z"
"555","-55.7401","-10.5139","0"
"556","-55.7401","-10.0131","0"
"557","-55.7401","-9.5122","0"
"558","-55.7401","-9.0113","0"
"559","-55.7401","-8.5105","0"
"560","-55.7401","-8.0096","0"
"561","-55.7401","-7.5088","0"
"562","-55.7401","-7.0079","0"
"563","-55.7401","-6.507","0"
"564","-55.7401","-6.0062","0"
"565","-55.7401","-5.5053","0"
"566","-55.7401","-5.0045","0"
"567","-55.7401","-4.5036","0"
"568","-55.7401","-4.0027","0"
"569","-55.7401","-3.5019","0"
"570","-55.7401","-3.001","0"
"571","-55.7401","-2.5001","0"
"572","-55.7401","-1.9993","0"
"573","-55.7401","-1.4984","0"
"574","-55.7401","-0.9976","0"
"575","-55.7401","-0.4967","0"
"576","-55.737","-0.0028","0"
"577","-28.7195","-23.8884","0"
"578","-1.6954","0","0"
"579","-1.6954","-0.5019","0"
"580","-1.6954","-1.0037","0"
"581","-1.6954","-1.5056","0"
"582","-1.6954","-2.0075","0"
"583","-1.6954","-2.5093","0"
"584","-1.6954","-3.0112","0"
"585","-1.6954","-3.5131","0"
"586","-1.6954","-4.0149","0"
"587","-1.6954","-4.5168","0"
"588","-1.6954","-5.0187","0"
"589","-1.6954","-5.5205","0"
"590","-1.6954","-6.0224","0"
"591","-1.6954","-6.5243","0"
"592","-1.6954","-7.0262","0"
"593","-1.6954","-7.528","0"
"594","-1.6954","-8.0299","0"
"595","-1.6954","-8.5318","0"
"596","-1.6954","-9.0336","0"
"597","-1.6954","-9.5355","0"
"598","-1.6954","-10.0374","0"
"599","-1.6954","-10.5392","0"
"600","-1.6954","-11.0411","0"
"601","-1.6954","-11.543","0"
"602","-1.6954","-12.0448","0"
"603","-1.6954","-12.5467","0"
"604","-1.6954","-13.0486","0"
"605","-1.6954","-13.5504","0"
"606","-1.6954","-14.0523","0"
"607","-1.6954","-14.5542","0"
"608","-1.6954","-15.056","0"
"609","-1.6954","-15.5579","0"
"610","-1.6954","-16.0598","0"
"611","-1.6954","-16.5616","0"
"612","-1.6954","-17.0635","0"
"613","-1.6954","-17.5654","0"
"614","-1.6954","-18.0672","0"
"615","-1.6954","-18.5691","0"
"616","-1.6954","-19.071","0"
"617","-1.6954","-19.5728","0"
"618","-1.6954","-20.0747","0"
"619","-1.6954","-20.5766","0"
"620","-1.6954","-21.0785","0"
"621","-1.6954","-21.5803","0"
"622","-1.6954","-22.0822","0"
"623","-1.6954","-22.5841","0"
"624","-1.6954","-23.0859","0"
"625","-1.7163","-23.5873","0"
"626","-1.7395","-24.0886","0"
"627","-1.7628","-24.59","0"
"628","-1.7861","-25.0913","0"
"629","-1.8093","-25.5926","0"
"630","-1.8733","-26.09","0"
"631","-1.9458","-26.5867","0"
"632","-2.0182","-27.0833","0"
"633","-2.0906","-27.5799","0"
"634","-2.1948","-28.0703","0"
"635","-2.3162","-28.5572","0"
"636","-2.4376","-29.0442","0"
"637","-2.5685","-29.5283","0"
"638","-2.7361","-30.0013","0"
"639","-2.9037","-30.4744","0"
"640","-3.0887","-30.9403","0"
"641","-3.3011","-31.395","0"
"642","-3.5134","-31.8498","0"
"643","-3.7538","-32.2898","0"
"644","-4.0078","-32.7226","0"
"645","-4.2776","-33.1454","0"
"646","-4.5653","-33.5566","0"
"647","-4.8766","-33.9498","0"
"648","-5.1969","-34.3361","0"
"649","-5.5364","-34.7051","0"
"650","-5.8906","-35.0606","0"
"651","-6.2582","-35.4015","0"
"652","-6.644","-35.7225","0"
"653","-7.0384","-36.0321","0"
"654","-7.4525","-36.3155","0"
"655","-7.8713","-36.5915","0"
"656","-8.3101","-36.8352","0"
"657","-8.7499","-37.0768","0"
"658","-9.2089","-37.2795","0"
"659","-9.668","-37.4822","0"
"660","-10.1423","-37.6456","0"
"661","-10.6187","-37.8035","0"
"662","-11.0977","-37.952","0"
"663","-11.5872","-38.0626","0"
"664","-12.0768","-38.1731","0"
"665","-12.5696","-38.2651","0"
"666","-13.0671","-38.3311","0"
"667","-13.5646","-38.3972","0"
"668","-14.0641","-38.4409","0"
"669","-14.5655","-38.4628","0"
"670","-15.0669","-38.4847","0"
"671","-15.5683","-38.5066","0"
"672","-16.0697","-38.4881","0"
"673","-16.571","-38.466","0"
"674","-17.0724","-38.4439","0"
"675","-17.5714","-38.3954","0"
"676","-18.0683","-38.3251","0"
"677","-18.5652","-38.2548","0"
"678","-19.0586","-38.1665","0"
"679","-19.5461","-38.0472","0"
"680","-20.0336","-37.9278","0"
"681","-20.5101","-37.7717","0"
"682","-20.9832","-37.6043","0"
"683","-21.4516","-37.4253","0"
"684","-21.9063","-37.2129","0"
"685","-22.3563","-36.9915","0"
"686","-22.7896","-36.7383","0"
"687","-23.2176","-36.4769","0"
"688","-23.6254","-36.1844","0"
"689","-24.0278","-35.8849","0"
"690","-24.4094","-35.559","0"
"691","-24.774","-35.2147","0"
"692","-25.1272","-34.8581","0"
"693","-25.4608","-34.4839","0"
"694","-25.78","-34.0966","0"
"695","-26.0799","-33.6949","0"
"696","-26.3625","-33.2802","0"
"697","-26.6262","-32.8538","0"
"698","-26.8673","-32.4137","0"
"699","-27.1085","-31.9735","0"
"700","-27.3076","-31.513","0"
"701","-27.5033","-31.0509","0"
"702","-27.6853","-30.5837","0"
"703","-27.837","-30.1053","0"
"704","-27.9887","-29.627","0"
"705","-28.1138","-29.1415","0"
"706","-28.2206","-28.6511","0"
"707","-28.3274","-28.1607","0"
"708","-28.4227","-27.6684","0"
"709","-28.4853","-27.1704","0"
"710","-28.5479","-26.6725","0"
"711","-28.6104","-26.1745","0"
"712","-28.6426","-25.674","0"
"713","-28.663","-25.1726","0"
"714","-28.6833","-24.6711","0"
"715","-28.7037","-24.1697","0"
"716","-28.716","-23.6681","0"
"717","-28.716","-23.1662","0"
"718","-28.716","-22.6643","0"
"719","-28.716","-22.1625","0"
"720","-28.716","-21.6606","0"
"721","-28.716","-21.1587","0"
"722","-28.716","-20.6569","0"
"723","-28.716","-20.155","0"
"724","-28.716","-19.6531","0"
"725","-28.716","-19.1512","0"
"726","-28.716","-18.6494","0"
"727","-28.716","-18.1475","0"
"728","-28.716","-17.6456","0"
"729","-28.716","-17.1438","0"
"730","-28.716","-16.6419","0"
"731","-28.716","-16.14","0"
"732","-28.716","-15.6382","0"
"733","-28.716","-15.1363","0"
"734","-28.716","-14.6344","0"
"735","-28.716","-14.1326","0"
"736","-28.716","-13.6307","0"
"737","-28.716","-13.1288","0"
"738","-28.716","-12.627","0"
"739","-28.716","-12.1251","0"
"740","-28.716","-11.6232","0"
"741","-28.716","-11.1214","0"
"742","-28.716","-10.6195","0"
"743","-28.716","-10.1176","0"
"744","-28.716","-9.6158","0"
"745","-28.716","-9.1139","0"
"746","-28.716","-8.612","0"
"747","-28.716","-8.1102","0"
"748","-28.716","-7.6083","0"
"749","-28.716","-7.1064","0"
"750","-28.716","-6.6046","0"
"751","-28.716","-6.1027","0"
"752","-28.716","-5.6008","0"
"753","-28.716","-5.0989","0"
"754","-28.716","-4.5971","0"
"755","-28.716","-4.0952","0"
"756","-28.716","-3.5933","0"
"757","-28.716","-3.0915","0"
"758","-28.716","-2.5896","0"
"759","-28.716","-2.0877","0"
"760","-28.716","-1.5859","0"
"761","-28.716","-1.084","0"
"762","-28.716","-0.5821","0"
"763","-28.716","-0.0803","0"
"764","-1.6954","0","0"
"765","10.7597","-26.8588","0"
"766","10.7817","-27.3584","0"
"767","10.8037","-27.8581","0"
"768","10.8408","-28.3563","0"
"769","10.9083","-28.8519","0"
"770","10.9758","-29.3474","0"
"771","11.0768","-29.8368","0"
"772","11.1907","-30.3237","0"
"773","11.3105","-30.8091","0"
"774","11.4645","-31.2849","0"
"775","11.6282","-31.7571","0"
"776","11.8171","-32.2202","0"
"777","12.0126","-32.6802","0"
"778","12.2393","-33.126","0"
"779","12.4749","-33.5667","0"
"780","12.7442","-33.9881","0"
"781","13.0249","-34.4014","0"
"782","13.335","-34.7938","0"
"783","13.659","-35.1739","0"
"784","14.0071","-35.533","0"
"785","14.3703","-35.8759","0"
"786","14.7524","-36.1987","0"
