"Point","X","Y","Z"
"427","-110.403","12.5749","0"
"428","-110.403","12.2668","0"
"429","-110.403","11.9587","0"
"430","-110.403","11.6505","0"
"431","-110.403","11.3424","0"
"432","-110.403","11.0343","0"
"433","-110.403","10.7262","0"
"434","-110.403","10.4181","0"
"435","-110.403","10.1099","0"
"436","-110.403","9.8018","0"
"437","-110.403","9.4937","0"
"438","-110.403","9.1856","0"
"439","-110.403","8.8775","0"
"440","-110.403","8.5693","0"
"441","-110.403","8.2612","0"
"442","-110.403","7.9531","0"
"443","-110.403","7.645","0"
"444","-110.403","7.3369","0"
"445","-110.403","7.0287","0"
"446","-110.403","6.7206","0"
"447","-110.403","6.4125","0"
"448","-110.403","6.1044","0"
"449","-110.403","5.7963","0"
"450","-110.403","5.4882","0"
"451","-110.403","5.18","0"
"452","-110.403","4.8719","0"
"453","-110.403","4.5638","0"
"454","-110.403","4.2557","0"
"455","-110.403","3.9476","0"
"456","-110.403","3.6394","0"
"457","-110.403","3.3313","0"
"458","-110.403","3.0232","0"
"459","-110.403","2.7151","0"
"460","-110.403","2.407","0"
"461","-110.403","2.0988","0"
"462","-110.403","1.7907","0"
"463","-110.403","1.4826","0"
"464","-110.403","1.1745","0"
"465","-110.403","0.8664","0"
"466","-110.403","0.5582","0"
"467","-110.403","0.2501","0"
"468","-110.403","-0.058","0"
"469","-110.403","-0.3661","0"
"470","-110.403","-0.6742","0"
"471","-110.403","-0.9824","0"
"472","-110.403","-1.2905","0"
"473","-110.403","-1.5986","0"
"474","-110.403","-1.9067","0"
"475","-110.403","-2.2148","0"
"476","-110.403","-2.5229","0"
"477","-110.403","-2.8311","0"
"478","-110.403","-3.1392","0"
"479","-110.403","-3.4473","0"
"480","-110.403","-3.7554","0"
"481","-110.403","-4.0635","0"
"482","-110.403","-4.3717","0"
"483","-110.403","-4.6798","0"
"484","-110.403","-4.9879","0"
"485","-110.403","-5.296","0"
"486","-110.403","-5.6041","0"
"487","-110.403","-5.9123","0"
"488","-110.403","-6.2204","0"
"489","-110.403","-6.5285","0"
