"Point","X","Y","Z"
"452","-80.4266","-7.8064","0"
"453","-80.1351","-7.4273","0"
"454","-79.8435","-7.0481","0"
"455","-79.5325","-6.6855","0"
"456","-79.2065","-6.3355","0"
"457","-78.8805","-5.9855","0"
"458","-78.5545","-5.6355","0"
"459","-78.2003","-5.3143","0"
"460","-77.8443","-4.9948","0"
"461","-77.4884","-4.6753","0"
"462","-77.1241","-4.366","0"
"463","-76.7429","-4.0771","0"
"464","-76.3618","-3.7882","0"
"465","-75.976","-3.5058","0"
"466","-75.5742","-3.2464","0"
"467","-75.1723","-2.987","0"
"468","-74.7688","-2.7305","0"
"469","-74.3462","-2.5065","0"
"470","-73.9236","-2.2825","0"
"471","-73.501","-2.0585","0"
"472","-73.0784","-1.8345","0"
"473","-72.6393","-1.6458","0"
"474","-72.1972","-1.4632","0"
"475","-71.7551","-1.2807","0"
"476","-71.313","-1.0982","0"
"477","-70.8625","-0.939","0"
"478","-70.4055","-0.7981","0"
"479","-69.9484","-0.6572","0"
"480","-69.4914","-0.5163","0"
"481","-69.0324","-0.3827","0"
"482","-68.5642","-0.2849","0"
"483","-68.096","-0.1871","0"
"484","-67.6278","-0.0893","0"
"485","-67.1597","0.0085","0"
"486","-66.691","0.1032","0"
"487","-66.2161","0.1601","0"
"488","-65.7412","0.217","0"
"489","-65.2663","0.2739","0"
"490","-64.7914","0.3308","0"
"491","-64.3154","0.3738","0"
"492","-63.8375","0.3926","0"
"493","-63.3596","0.4115","0"
"494","-62.8817","0.4303","0"
"495","-62.4038","0.4492","0"
"496","-61.9258","0.468","0"
"497","-61.448","0.4534","0"
"498","-60.9702","0.432","0"
"499","-60.4924","0.4106","0"
"500","-60.0146","0.3892","0"
"501","-59.5368","0.3678","0"
"502","-59.059","0.3464","0"
"503","-58.5812","0.325","0"
"504","-58.1059","0.2761","0"
"505","-57.6322","0.2103","0"
"506","-57.1584","0.1444","0"
"507","-56.6847","0.0785","0"
"508","-56.211","0.0126","0"
"509","-55.7372","-0.0533","0"
"510","-55.2679","-0.1435","0"
"511","-54.8008","-0.2463","0"
"512","-54.3336","-0.349","0"
"513","-53.8684","-0.459","0"
"514","-53.4087","-0.5912","0"
"515","-52.949","-0.7233","0"
"516","-52.4894","-0.8555","0"
"517","-52.0406","-1.0207","0"
"518","-51.5926","-1.1881","0"
"519","-51.1445","-1.3555","0"
"520","-50.6965","-1.5228","0"
"521","-50.2598","-1.717","0"
"522","-49.8287","-1.924","0"
"523","-49.3975","-2.131","0"
"524","-48.9663","-2.338","0"
"525","-48.5539","-2.5798","0"
"526","-48.1434","-2.8254","0"
"527","-47.733","-3.0709","0"
"528","-47.3274","-3.3239","0"
"529","-46.9386","-3.6024","0"
"530","-46.5497","-3.8808","0"
"531","-46.1732","-4.1753","0"
"532","-45.8051","-4.4807","0"
"533","-45.4369","-4.7861","0"
"534","-45.0985","-5.124","0"
"535","-44.7606","-5.4625","0"
"536","-44.4226","-5.8009","0"
"537","-44.1099","-6.1624","0"
"538","-43.8035","-6.5297","0"
"539","-43.4972","-6.897","0"
"540","-43.2124","-7.2806","0"
"541","-42.9403","-7.674","0"
"542","-42.6681","-8.0673","0"
"543","-42.4123","-8.4709","0"
"544","-42.1762","-8.8868","0"
"545","-41.9401","-9.3028","0"
"546","-41.714","-9.7238","0"
"547","-41.5183","-10.1602","0"
"548","-41.3227","-10.5967","0"
"549","-41.1271","-11.0331","0"
"550","-40.9457","-11.4751","0"
"551","-40.7939","-11.9287","0"
"552","-40.6422","-12.3823","0"
"553","-40.4904","-12.8358","0"
"554","-40.3505","-13.2928","0"
"555","-40.2411","-13.7584","0"
"556","-40.1317","-14.224","0"
"557","-40.0222","-14.6896","0"
"558","-39.9159","-15.1558","0"
"559","-39.8462","-15.629","0"
"560","-39.7765","-16.1021","0"
"561","-39.7068","-16.5753","0"
"562","-39.6372","-17.0485","0"
"563","-39.5926","-17.5244","0"
"564","-39.5596","-18.0016","0"
"565","-39.5266","-18.4787","0"
"566","-39.4936","-18.9558","0"
"567","-39.4277","-19.3977","0"
"568","-38.9494","-19.3977","0"
"569","-38.8622","-19.0351","0"
"570","-38.8984","-18.5582","0"
"571","-38.9345","-18.0813","0"
"572","-38.9706","-17.6044","0"
"573","-39.0068","-17.1274","0"
"574","-39.0563","-16.6522","0"
"575","-39.1366","-16.1807","0"
"576","-39.2168","-15.7092","0"
"577","-39.2971","-15.2377","0"
"578","-39.3774","-14.7662","0"
"579","-39.4631","-14.2958","0"
"580","-39.5876","-13.8341","0"
"581","-39.7122","-13.3723","0"
"582","-39.8368","-12.9105","0"
"583","-39.9613","-12.4487","0"
"584","-40.123","-11.9988","0"
"585","-40.2905","-11.5508","0"
"586","-40.4579","-11.1028","0"
"587","-40.6254","-10.6548","0"
"588","-40.8251","-10.2207","0"
"589","-41.0362","-9.7915","0"
"590","-41.2473","-9.3624","0"
"591","-41.4584","-8.9332","0"
"592","-41.6999","-8.521","0"
"593","-41.9541","-8.1158","0"
"594","-42.2083","-7.7106","0"
"595","-42.4624","-7.3055","0"
"596","-42.7462","-6.9211","0"
"597","-43.0413","-6.5447","0"
"598","-43.3364","-6.1683","0"
"599","-43.6315","-5.7919","0"
"600","-43.9547","-5.44","0"
"601","-44.2872","-5.0962","0"
"602","-44.6198","-4.7525","0"
"603","-44.9524","-4.4088","0"
"604","-45.3131","-4.0956","0"
"605","-45.6836","-3.7933","0"
"606","-46.0542","-3.4909","0"
"607","-46.4345","-3.2016","0"
"608","-46.8307","-2.9336","0"
"609","-47.2269","-2.6657","0"
"610","-47.623","-2.3977","0"
"611","-48.0413","-2.1658","0"
"612","-48.4602","-1.9349","0"
"613","-48.879","-1.704","0"
"614","-49.3004","-1.4782","0"
"615","-49.7369","-1.2826","0"
"616","-50.1733","-1.087","0"
"617","-50.6098","-0.8913","0"
"618","-51.0585","-0.7259","0"
"619","-51.5081","-0.563","0"
"620","-51.9578","-0.4","0"
"621","-52.4102","-0.2458","0"
"622","-52.8719","-0.1206","0"
"623","-53.3335","0.0046","0"
"624","-53.7951","0.1298","0"
"625","-54.2567","0.255","0"
"626","-54.7208","0.369","0"
"627","-55.1918","0.4522","0"
"628","-55.6628","0.5353","0"
"629","-56.1338","0.6184","0"
"630","-56.6048","0.7015","0"
"631","-57.0758","0.7846","0"
"632","-57.5504","0.8418","0"
"633","-58.0264","0.8883","0"
"634","-58.5024","0.9349","0"
"635","-58.9784","0.9814","0"
"636","-59.4548","1.0228","0"
"637","-59.9328","1.0382","0"
"638","-60.4109","1.0535","0"
"639","-60.8889","1.0688","0"
"640","-61.367","1.0841","0"
"641","-61.845","1.0995","0"
"642","-14.1753","0.7068","0"
"643","-14.6539","0.6847","0"
"644","-15.1326","0.6625","0"
"645","-15.6112","0.6404","0"
"646","-16.0899","0.6183","0"
"647","-16.566","0.5691","0"
"648","-17.0404","0.5017","0"
"649","-17.5148","0.4344","0"
"650","-17.9892","0.3671","0"
"651","-18.4568","0.2639","0"
"652","-18.923","0.1532","0"
"653","-19.3892","0.0425","0"
"654","-19.8482","-0.0933","0"
"655","-20.3021","-0.2466","0"
"656","-20.7561","-0.4","0"
"657","-21.2032","-0.571","0"
"658","-21.6414","-0.7648","0"
"659","-22.0796","-0.9585","0"
"660","-22.5033","-1.1814","0"
"661","-22.9217","-1.4151","0"
"662","-23.34","-1.6487","0"
"663","-23.742","-1.9086","0"
"664","-24.1356","-2.1818","0"
"665","-24.5292","-2.455","0"
"666","-24.9052","-2.7513","0"
"667","-25.2706","-3.0612","0"
"668","-25.636","-3.3712","0"
"669","-25.9813","-3.7026","0"
"670","-26.3146","-4.0468","0"
"671","-26.6479","-4.3911","0"
"672","-26.959","-4.7548","0"
"673","-27.2572","-5.1299","0"
"674","-27.5554","-5.5049","0"
"675","-27.8307","-5.8965","0"
"676","-28.0919","-6.2982","0"
"677","-28.3531","-6.6999","0"
"678","-28.5973","-7.1117","0"
"679","-28.8279","-7.5318","0"
"680","-29.0443","-7.9591","0"
"681","-29.2513","-8.3912","0"
"682","-29.4347","-8.8334","0"
"683","-29.603","-9.282","0"
"684","-29.7713","-9.7307","0"
"685","-29.9395","-10.1793","0"
"686","-30.1061","-10.6285","0"
"687","-30.2311","-11.0911","0"
"688","-30.3562","-11.5536","0"
"689","-30.4812","-12.0162","0"
"690","-30.6063","-12.4787","0"
"691","-30.7137","-12.9452","0"
"692","-30.7959","-13.4173","0"
"693","-30.8781","-13.8893","0"
"694","-30.9603","-14.3614","0"
"695","-31.0425","-14.8334","0"
"696","-31.1002","-15.3088","0"
"697","-31.1466","-15.7857","0"
"698","-31.1929","-16.2626","0"
"699","-31.2344","-16.7398","0"
"700","-31.25","-17.2187","0"
"701","-31.2657","-17.6976","0"
"702","-31.2813","-18.1765","0"
"703","-31.2937","-18.6554","0"
"704","-31.273","-19.1341","0"
"705","-31.2523","-19.6128","0"
"706","-31.2316","-20.0916","0"
"707","-31.2109","-20.5703","0"
"708","-31.1903","-21.049","0"
"709","-31.1424","-21.5253","0"
"710","-31.0779","-22.0001","0"
"711","-31.0135","-22.4749","0"
"712","-30.9491","-22.9497","0"
"713","-30.8846","-23.4245","0"
"714","-30.8044","-23.8964","0"
"715","-30.6957","-24.3631","0"
"716","-30.587","-24.8297","0"
"717","-30.4784","-25.2964","0"
"718","-30.3697","-25.7631","0"
"719","-30.2373","-26.2232","0"
"720","-30.093","-26.6802","0"
"721","-29.9488","-27.1371","0"
"722","-29.7829","-27.5864","0"
"723","-29.6089","-28.0329","0"
"724","-29.435","-28.4793","0"
"725","-29.2447","-28.9186","0"
"726","-29.0306","-29.3473","0"
"727","-28.8166","-29.7759","0"
"728","-28.5934","-30.1995","0"
"729","-28.3416","-30.6072","0"
"730","-28.0898","-31.0149","0"
"731","-27.832","-31.4184","0"
"732","-27.5429","-31.8006","0"
"733","-27.2538","-32.1827","0"
"734","-26.9599","-32.5608","0"
"735","-26.6351","-32.913","0"
"736","-26.3103","-33.2653","0"
"737","-25.9809","-33.6129","0"
"738","-25.6232","-33.9317","0"
"739","-25.2655","-34.2505","0"
"740","-24.9043","-34.5651","0"
"741","-24.5225","-34.8546","0"
"742","-24.1364","-35.1381","0"
"743","-23.738","-35.4043","0"
"744","-23.333","-35.6598","0"
"745","-22.9161","-35.896","0"
"746","-22.4993","-36.1323","0"
"747","-22.0688","-36.3418","0"
"748","-21.6318","-36.5382","0"
"749","-21.1948","-36.7347","0"
"750","-20.7479","-36.9061","0"
"751","-20.2939","-37.0595","0"
"752","-19.84","-37.2128","0"
"753","-19.3808","-37.3478","0"
"754","-18.9146","-37.4585","0"
"755","-18.4484","-37.5693","0"
"756","-17.9806","-37.6716","0"
"757","-17.5062","-37.7389","0"
"758","-17.0318","-37.8063","0"
"759","-16.5574","-37.8736","0"
"760","-16.0812","-37.922","0"
"761","-15.6026","-37.9441","0"
"762","-15.1239","-37.9663","0"
"763","-14.6453","-37.9884","0"
